Bone lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lleg,369.17688,304.63574,320.54953,320.6368,317.3968,314.69144,313.2189,368.08978,371.269,323.92035,321.7895,321.414,322.39774,305.60025,297.7307,298.28253,421.4278,296.5508,303.66293,367.77756,395.01492,382.74448,373.4588,380.53528,398.55008,387.57047,391.5688,398.17722,401.70914,403.0215,367.3711,365.85107,365.64655,372.22174,374.81448,378.0334,374.53146,401.54962,407.87827,398.62537,391.91714,398.41745,407.71368,398.79434,396.8514,407.7226,409.02704,429.48502,420.3827,411.5147,409.0587,404.03613,401.91306,395.7973,392.8666,375.82947,372.06412,384.22018,386.50235,448.07025,431.64963,440.4159,420.79037,419.09393,416.99667,419.55832,436.27194,423.93634,399.99734,409.49384,415.30447,406.75607,402.2576,429.80667,445.44577,432.80426,433.1793,442.143,448.42764,444.36047,433.557,424.25128,425.15924,425.5697,425.62622,425.16193,423.66034,425.36304,430.23053,444.1414,444.72116,449.1023,434.59708,438.51782,447.0613,451.55807,452.67804,453.36688,456.86624,457.71307,448.5107,416.38126,384.71863,377.22058,381.56296,391.96738,420.23358,418.46225,411.3134,400.47482,414.4328,410.08157,417.07596,420.85446,448.28806,452.97827,475.0643,452.8981,386.03516,387.67096,413.1902,405.1438,418.2311,415.07706,397.62396,408.57224,445.25174,445.69424,367.07233,465.24738,476.81403,478.03226,479.9374,481.6012,488.081,484.4956,481.9674,501.62024,437.2551,434.72394,435.34985,436.90363,437.27313,433.87433,431.05826,417.75336,413.5031,414.08823,421.116,430.24564,493.98825,428.66046,428.03586,425.0004,420.98682,424.9217,446.85968,447.71054,446.8807,443.31995,441.5079,427.44006,422.22293,445.7759,436.262,439.90067,431.592,420.2593,424.33514,426.2322,405.4671,385.89447,365.29593,368.9934,411.92996,426.76575,447.0892,452.855,444.87878,442.10483,448.79605,444.1656,445.18808,444.16544,432.58646,415.5422,420.5198,421.39584,422.1373,422.8273,423.12427,423.46887,423.4697,423.55862,423.55844,423.00012,423.1671,423.4369,422.1692,421.09256,422.4005,422.10043,422.39734,423.1076,423.6643,423.92865,423.07574,422.67255,422.78113,423.21817,423.70047
Rhip,264.5209,252.60794,239.37015,230.08876,278.79996,272.18057,269.9896,260.14023,256.27386,251.8156,227.55681,221.5589,222.56374,220.7348,211.83513,202.01639,206.57373,220.82184,218.43643,213.87024,206.9051,206.86572,226.65497,228.55598,230.92953,238.17006,249.99147,273.49942,271.5942,270.43988,274.37796,272.4534,262.256,259.27945,255.36086,251.91454,249.14099,244.25125,235.88776,231.04735,240.17711,239.41628,241.24336,239.93645,238.83319,239.0049,238.02121,234.22122,228.4956,227.28708,229.03246,230.20482,230.04811,227.52849,225.1231,225.1746,225.2468,236.78891,235.76846,239.479,252.50667,249.14618,251.68182,248.66826,247.23932,250.58954,255.51988,254.52509,255.39076,255.21082,253.32928,253.554,254.4243,255.16821,254.96405,254.54506,253.28275,252.79555,251.82968,251.76271,252.57874,250.93958,249.46288,248.83981,249.52016,249.99179,250.6539,247.09796,243.64171,241.84016,238.65416,236.65125,239.19234,240.10936,235.49283,241.25513,244.83119,246.23215,246.02638,251.19588,254.03314,243.27249,240.01582,236.49913,236.66035,237.03104,238.50455,244.01297,246.85463,246.78923,246.30635,245.65747,243.4747,241.80734,235.19276,226.00479,218.81918,222.47974,214.64589,234.76549,236.74185,237.91795,247.4548,251.4795,253.36502,253.30525,248.2549,246.14778,247.39386,234.11272,231.941,239.27342,239.7813,243.06686,240.98608,233.26419,233.9143,234.42729,221.62675,219.49356,219.77132,216.65732,220.613,221.71036,227.1848,232.50784,233.13501,234.15776,233.66862,229.59691,234.29106,244.31136,250.5631,250.5685,250.20197,242.9943,240.51433,237.49777,234.89525,232.20175,231.23354,227.15958,226.85085,226.24571,232.4717,236.17108,234.45862,239.2459,241.14807,239.75143,241.0643,241.74377,242.30658,242.0956,242.32141,242.54323,242.70114,242.74817,242.71573,242.69112,242.48492,242.53818,242.6215,242.64197,242.72275,242.75111,242.78662,242.84515,242.58728,242.88367,242.69566,242.546,242.4272,242.55148,242.67429,242.76093,242.85176,242.84988,242.8867,242.90915,243.60028,243.22112,242.81157,242.56158,242.53442,242.58478,242.65408,242.69621,242.81122,242.87372,242.86357
Rthigh,383.9439,268.7367,282.21033,295.90936,147.67673,163.4446,341.18945,343.46918,331.87372,416.32242,360.7168,346.16333,352.3968,347.98257,353.0627,355.39975,347.45596,411.56308,391.28302,392.10934,405.39368,417.66263,412.1732,412.2246,410.80966,405.27594,410.8026,400.4165,410.2752,410.7905,408.57388,410.7434,422.63748,407.0303,404.90417,404.4364,405.37128,402.85693,390.69284,398.45413,404.16025,410.988,420.49518,406.66226,399.72604,393.7904,401.77405,384.90646,390.4717,392.10333,396.8598,398.8271,400.23077,403.91373,412.35654,417.04697,421.0564,394.01282,411.2575,413.0818,434.64093,441.54688,453.8697,436.52347,451.90976,449.57928,446.6401,447.75983,445.81393,445.88608,445.9051,447.175,448.7848,447.33163,448.96875,450.21503,451.8297,450.9288,449.7492,450.1352,460.12064,455.8883,456.10822,451.81827,445.76425,441.05304,443.19473,450.93747,454.16812,462.5524,469.00693,469.95544,466.73367,462.1849,471.77103,455.52817,464.33707,467.69797,455.99466,454.68756,447.2199,457.20654,481.97827,494.5793,498.43997,491.66916,487.05954,491.6612,491.45758,485.4349,482.29837,441.52423,445.20395,445.5191,489.0953,498.71954,488.27835,492.97067,488.87527,472.2658,457.45963,456.17615,451.4635,437.56277,439.44534,433.06207,441.1116,445.05957,448.37863,461.42236,458.86142,438.0922,440.5456,441.6213,441.52975,443.91025,442.08328,469.8286,469.51767,464.44934,457.56396,449.68198,450.30463,455.31857,452.98114,453.04388,450.86346,448.77762,464.63486,469.61942,451.3822,452.39618,459.52402,456.88443,448.9583,449.7848,455.8582,461.58948,461.31693,458.8171,458.11554,457.62207,458.85806,447.90967,448.45987,457.85132,463.5096,464.2298,465.73978,464.10202,450.3646,437.6425,438.5983,446.1882,442.93835,441.82645,441.17993,440.81052,439.86478,439.829,439.95627,439.99503,440.53156,440.60175,440.81937,440.02213,439.93268,439.91797,440.12973,439.82947,440.33948,440.22452,440.34488,440.14755,440.48526,440.63004,440.7789,439.65298,439.44125,439.737,439.0664,439.87006,440.64786,440.54092,440.22754,440.1964,440.56873,438.4072,439.74796,439.87244,439.2487
Rleg,369.17688,340.76923,327.9397,315.25244,281.9118,409.30826,309.10596,292.22266,209.77554,308.2847,315.82782,327.5007,339.2732,296.1317,305.4473,331.96198,317.50882,312.189,339.17682,361.03793,388.48895,394.02618,385.44193,371.03064,384.7778,384.1512,374.8302,402.04913,387.65173,387.41147,397.14075,404.88742,408.73236,416.99286,419.94315,419.30563,418.81317,414.28043,410.46594,406.82452,406.21674,409.36276,423.0234,454.2693,386.6481,368.73306,401.40295,389.19473,388.12802,391.5257,390.38818,392.35898,391.99905,385.76956,384.13144,428.17996,416.8979,408.00992,422.5534,427.52612,406.92484,412.62732,430.40695,442.87393,414.6498,409.39615,439.1628,431.28983,424.72168,423.24582,425.46927,428.18,431.47473,432.72723,435.06,436.09937,437.06622,439.378,440.96616,443.47653,433.73868,438.35355,437.5188,423.08472,410.63608,391.26886,436.79346,434.5171,436.9351,444.1975,439.01157,436.53653,406.1446,392.9564,395.10977,411.56076,399.06427,392.98987,398.36392,402.81198,426.0021,411.45917,384.35916,353.25064,347.91446,368.90652,379.77414,392.85458,397.05615,360.71072,374.97247,472.0606,467.55627,470.83832,453.0246,484.0807,482.89536,482.23013,477.86392,457.63315,426.1729,469.56497,449.64236,390.6944,424.5543,409.81152,413.95886,406.94424,411.51895,405.62708,378.26535,383.2027,400.0021,431.22534,482.8001,465.7051,458.60016,443.98285,423.72095,423.82092,399.6973,408.09637,419.05322,427.97885,420.4617,407.11578,421.8667,438.30963,464.70862,466.71722,463.89682,465.43,440.66666,434.30997,441.2529,437.08966,451.23288,464.97864,459.41135,438.7961,445.06866,451.253,450.47513,450.9599,433.33176,414.9871,413.13358,409.58514,419.4671,411.0406,402.65195,421.17258,415.77682,416.81818,455.22772,470.3474,484.9583,469.8929,449.77643,440.07486,459.69928,462.88196,471.25858,461.7335,446.0195,450.7656,454.64157,462.2483,463.48102,462.23376,459.6125,463.42786,468.61865,459.40213,452.44363,446.4172,432.84784,440.54947,445.31195,437.609,434.52545,448.21075,450.665,458.79163,445.2047,444.95337,456.33737,471.3522,439.74097,434.83084,401.7932
Bone radii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
head,95.29385,110.9422,110.8796,118.354965,110.70397,124.2358,123.157745,129.73857,134.80916,113.57176,114.89185,115.08207,99.60792,91.33701,72.95206,78.154076,89.83518,90.85969,94.406525,117.946686,122.421715,124.000534,124.47364,125.724434,128.64099,129.30177,133.59691,132.76376,140.97093,137.67957,127.26864,119.545296,107.98035,96.19922,94.10688,88.01102,81.87366,76.95072,78.34208,85.13463,78.85746,61.75357,59.63,61.837933,69.86253,85.785645,80.99439,71.578415,76.09397,76.74262,73.00894,72.8519,74.76161,81.94247,86.81345,75.42526,63.27675,74.52141,66.83982,64.63916,62.343346,90.794464,92.579155,77.90352,75.749916,69.18401,71.15141,77.7536,79.70494,80.599335,81.057236,81.922226,83.640015,79.385475,78.76701,79.62419,79.362885,81.31418,81.88418,81.79583,81.770226,83.50134,87.017136,82.364174,76.36121,73.2368,73.41321,75.98617,73.063896,77.61916,77.68657,77.806046,72.241165,65.33247,70.12347,72.94517,76.67987,78.17548,88.7626,86.177826,75.63498,69.139336,70.01073,71.30128,70.789925,75.2736,88.93318,95.41589,87.405846,86.139336,77.95752,73.53203,73.875465,73.863106,75.4155,77.363235,74.560074,77.99683,72.59833,66.356735,67.038605,64.542755,66.29421,65.11725,61.943718,62.09152,60.607853,62.295322,69.29765,76.68116,81.90775,83.457405,82.99272,85.45195,87.22387,90.636894,95.02089,94.06712,84.31168,81.34668,88.39754,115.561455,79.805695,79.973885,70.42867,76.026794,83.72027,85.24478,89.778275,79.10423,85.701385,79.669334,69.83043,62.801476,66.11966,66.67421,61.72308,63.32789,69.232475,72.6245,74.4253,70.52438,66.70331,72.3259,72.916306,82.03856,78.9283,74.86778,69.87336,64.16987,71.499374,84.018814,80.71731,81.83028,84.730995,80.6472,85.06631,92.171906,88.09964,89.54701,88.20783,87.73166,95.87252,91.121735,89.70104,88.79558,92.95754,97.56941,94.4433,104.26984,105.34514,102.32508,90.83598,82.75478,80.49607,77.118675,77.63127,78.34324,80.10226,84.515274,100.143,112.91346,124.26073,127.85536,114.78302,102.176445,88.39723,84.88214,82.86116,84.32587,88.40339
Lshoulder,126.71797,90.48632,91.74227,102.251396,142.1248,178.39853,181.767,194.68443,191.54143,226.91609,NaN,NaN,157.7779,147.33685,156.73766,117.37665,47.15669,118.36687,110.465096,166.90982,160.30289,149.5925,173.38565,156.88968,119.328415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161.52698,150.79955,170.50716,157.2059,156.06288,146.66803,147.84569,164.80028,56.64075,52.69151,50.49957,59.436935,60.89255,70.07687,66.16199,71.77389,76.31245,74.81237,69.52943,64.75058,61.339092,60.178112,57.97265,61.53302,59.84814,56.522602,56.87981,62.768044,63.48791,63.350418,78.99488,77.48354,70.007095,63.63005,63.946278,65.81655,67.28562,67.757675,69.26269,71.86971,73.227295,73.640114,73.13339,73.402054,71.3017,73.29996,73.13609,73.58287,72.96211,80.828476,81.05609,80.59854,79.0944,78.71416,75.33544,70.645226,75.52569,82.71091,74.42031,80.08837,82.11067,75.88733,81.65682,80.962906,79.63304,80.20832,69.130775,81.84725,86.33353,99.02948,95.387596,83.14458,84.918945,85.61146,85.07226,116.54835,98.86203,94.29567,94.25644,91.004166,99.46797,86.823784,68.42397,63.112194,68.62343,74.65085,63.71773,65.4297,63.152718,76.31136,75.32467,65.96211,64.85175,64.023674,66.86231,67.31337,75.170746,89.8485,85.33192,91.58629,104.229774,93.261475,98.09406,96.87524,94.6527,93.35185,91.12177,101.407394,88.33289,488.76083,161.81766,144.01044,59.08607,55.3777,77.893394,78.72827,78.50269,93.14591,96.80742,83.66548,61.82271,63.524426,60.53434,59.86918,60.70482,59.150303,59.951862,55.989883,54.81843,56.755653,56.777374,62.53847,73.71041,84.279854,79.079636,77.93857,79.637535,69.035126,59.261925,75.15097,83.094124,74.58308,66.535965,59.352436,63.700455,67.71142,66.16755,64.32865,61.084846,58.171814,58.559032,55.258217,53.97893,55.62033,58.6132,62.702938,66.86426,67.14784,66.61203,61.735985,62.332916,62.063004,64.58846,56.058044,59.45472,59.071396,60.633854,68.244934,65.42512,71.46723,68.274765,74.67824,78.67891,84.37216,81.01844,76.91354,74.53006,76.798775,70.475204
Larm,82.561676,122.30973,124.65115,131.94215,139.55264,180.98189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.85867,148.2258,122.46437,96.37451,72.79071,65.164665,121.63241,118.61042,138.19136,142.38005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.27386,NaN,205.58305,192.06052,181.50565,161.55075,100.35979,45.256607,61.19953,58.19625,47.63988,53.360497,56.976692,50.90701,44.7272,41.976067,37.541405,44.779728,54.547226,83.03416,85.70776,77.48567,66.79297,57.00205,74.84604,66.37053,73.80111,70.08623,72.1598,55.222458,56.117462,57.243587,49.94111,48.953053,48.424294,49.970364,51.25689,51.12242,51.82358,51.85426,52.365395,52.163906,51.938484,50.46251,52.776566,57.224564,62.459652,69.81048,67.408714,73.9022,77.92754,78.233116,70.06106,59.464325,57.39409,64.41599,80.65105,83.038025,86.47864,85.784874,80.180595,84.463005,82.82458,89.88159,97.469574,87.324936,89.480736,90.21466,75.35093,64.43226,51.160545,49.89636,63.738724,96.89434,105.86415,102.95402,94.537796,83.64121,49.152466,72.54462,61.71309,64.092865,65.98997,57.016247,82.42192,78.92348,63.664677,58.545464,67.66552,71.617065,66.11954,62.126427,61.90925,64.73124,58.595562,61.044086,79.36555,93.4082,93.2238,99.24841,97.76728,93.59658,94.582504,93.9816,105.567535,107.74797,58.034893,50.559193,107.91846,447.93304,141.68445,141.3015,101.53808,54.469234,42.48947,54.68982,69.97316,56.487537,58.00088,57.59723,59.0171,64.833275,66.39122,63.424152,58.92245,50.3377,50.650375,49.797623,47.377003,52.525608,60.275066,64.352234,76.71618,71.84279,69.79946,64.1454,46.31402,51.882935,77.201004,74.783775,82.54279,82.4507,75.15654,66.95635,68.92887,69.19591,70.3802,67.08963,65.332634,58.448742,55.69725,53.188972,57.45375,61.056007,64.18061,65.86469,73.298965,74.22952,78.21742,80.285324,74.29735,62.30066,67.48963,65.09126,69.16421,64.74831,64.38939,75.426155,80.376976,97.964745,103.43669,104.10549,94.09225,87.35805,86.989685,92.41487,101.33068,110.429924
Lforearm,114.18242,112.95375,NaN,85.43547,97.52284,122.280655,149.12846,163.12473,161.53474,105.42898,117.06826,182.77591,51.66747,65.72955,53.126568,72.90312,85.918434,78.63315,98.942505,130.59055,111.90627,124.42356,131.47778,123.21914,104.043434,82.592354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160.62257,97.3954,38.764854,49.542557,44.677315,50.261356,42.418655,65.63639,38.987743,36.60641,35.3656,41.493275,40.443527,36.17321,52.496334,41.17383,45.385963,43.736885,43.348984,53.177353,38.73409,34.86379,38.712917,45.9627,48.380787,47.06543,42.949177,42.32345,49.082508,44.801758,48.122013,46.809452,50.110577,51.69748,50.547573,47.777794,46.838165,49.567696,47.902935,49.765884,49.103012,52.57286,55.837574,57.92014,53.47804,49.992783,90.56792,53.724766,89.737625,50.10048,49.67292,61.944088,64.778694,146.4455,71.71651,56.627304,71.35721,124.65801,57.735558,70.54273,71.542046,43.25451,45.688873,43.47703,46.5983,40.616123,40.258625,34.274414,89.59591,53.614983,76.27997,53.282146,37.251934,37.468777,52.37687,46.060394,46.607216,79.60411,91.200264,311.62048,78.18366,111.95327,54.090374,51.885212,41.440998,45.27987,50.128704,43.9821,44.46542,39.517258,38.971554,47.05871,68.538475,55.06178,55.860477,61.240562,55.264294,59.263073,50.9605,61.05838,67.79116,44.274002,99.94425,87.020615,399.78162,517.52936,99.62045,113.57277,60.666138,122.74023,32.85111,64.918304,53.500244,39.213814,36.67495,66.91088,51.118088,50.21784,43.913177,78.940765,44.98922,36.061176,33.160122,42.435608,44.60411,38.263374,48.474464,46.557343,50.15133,46.755512,41.203747,35.70001,37.892696,103.82396,50.266327,65.909195,57.51362,42.289364,36.743988,48.793823,56.58585,64.538605,68.52387,56.630756,43.937004,34.802624,29.950888,29.360407,31.724081,28.734457,35.304714,64.61892,72.24691,84.62744,71.00882,60.67077,53.88997,45.75734,40.382526,40.41484,34.933968,38.897285,60.423714,67.93737,73.616066,70.28434,55.63449,37.539383,28.004417,23.767672,32.34863,38.089447,55.637444
Rshoulder,102.76111,94.04366,93.215866,97.26706,81.05828,96.082634,90.69914,98.532074,96.995155,90.3356,80.0833,80.985054,68.48171,64.87218,58.11694,74.77074,NaN,103.91955,72.997025,79.46531,79.3039,80.82431,82.237656,83.45801,88.51839,94.77748,95.465126,92.97473,95.47464,94.47001,90.77373,84.61773,80.97161,78.40057,76.26122,80.10404,80.33136,76.68287,78.41765,83.76897,71.827965,76.13653,79.11621,66.90642,63.234592,71.59386,60.354,52.220913,62.874435,66.55139,60.006653,55.879158,52.32349,50.92494,50.92543,62.62654,64.828156,64.78289,58.97454,68.03208,67.39897,63.4592,75.973045,69.46119,70.8688,66.94515,63.758972,64.30003,67.22513,65.19074,65.26358,64.0835,65.50839,63.90536,63.2599,63.240078,64.07168,63.499393,62.766617,63.88863,63.344593,67.88849,68.31585,68.71186,66.48681,67.0251,64.67314,60.532818,59.464787,64.49008,70.86049,65.39913,62.684364,58.458736,61.052654,54.851326,52.39238,59.640564,46.259315,44.299934,44.635418,58.16168,59.62036,63.454174,NaN,NaN,NaN,NaN,NaN,NaN,155.66887,146.04448,156.75732,140.2113,141.95503,133.265,141.75432,115.45781,102.47358,84.77635,80.52652,80.05358,66.18458,56.45395,57.05202,58.51985,57.39221,57.630363,63.01772,84.702415,73.05047,65.1396,62.66037,57.023094,55.095924,59.411274,57.02083,57.90651,78.34387,119.78315,126.16507,84.31446,89.02635,93.132996,92.01348,94.2036,94.99846,94.62547,72.48638,82.45696,89.48022,85.48519,79.908325,66.566864,63.56394,66.84306,61.76704,62.27433,61.76806,60.099052,60.59175,61.470036,65.52983,61.688232,66.57753,67.87239,68.396095,65.90283,63.90274,58.124664,59.83664,61.042778,59.32234,57.72454,53.32559,53.121258,51.355408,56.423035,57.066025,56.010525,51.882526,54.44129,58.248867,56.51092,55.615906,53.365814,51.50662,50.498447,52.158527,56.150555,56.858704,55.831284,52.728767,54.38947,58.783905,56.58682,52.065414,54.689175,59.56014,56.875202,52.77488,55.07099,55.031197,55.704998,43.221844,38.285522,47.325188,55.964878,45.249092,44.15944,51.976673
Rarm,71.80527,46.73121,39.222713,35.75006,49.33519,69.392555,77.918365,82.62488,88.433205,55.57605,82.39847,58.569603,58.406765,55.096558,52.63167,79.12245,59.14298,120.553764,128.8795,66.645966,60.603954,61.6158,78.06543,78.78252,71.02675,67.33756,70.8869,74.88703,68.22858,70.237686,70.05821,70.11674,69.11035,71.31071,71.961266,74.53691,71.33963,70.786766,64.50108,64.35606,52.732533,45.155018,41.858627,73.00351,70.647354,74.600784,63.822983,70.62398,64.19886,66.00128,60.14619,53.22705,52.173687,56.51432,60.965748,73.61719,75.558174,69.39558,68.52449,85.01301,76.43258,74.869865,95.15399,89.28066,83.79953,87.65797,80.371056,79.63697,80.42205,78.05306,73.40184,68.93031,65.114655,63.64673,64.19689,63.112507,63.00515,64.55335,67.18087,69.65088,77.80014,81.528656,72.10918,84.90538,92.04924,91.60416,88.475296,86.03115,91.81531,102.02266,106.74349,102.16779,97.47387,95.711685,92.83293,83.7927,86.422035,69.87939,76.37493,72.229866,77.9899,89.29429,63.05335,53.014645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,226.88933,504.6271,157.62645,199.18994,186.11044,160.1252,138.48677,131.36649,241.66122,78.79232,62.611595,52.35002,49.89505,52.71097,53.8257,71.83324,79.52355,81.903984,81.68464,100.275116,94.604675,85.57537,95.105156,74.40771,70.035126,66.35317,41.51809,71.25118,48.16499,42.277355,59.172356,49.872143,47.917362,44.547016,51.498928,52.53275,73.21561,90.011856,88.02093,88.37664,83.34026,65.49131,48.366737,57.03432,58.583637,62.54813,78.6625,96.40623,92.70472,91.60281,94.494896,91.9861,86.31406,92.437546,86.78513,89.88646,92.54977,90.71968,73.08041,79.79675,79.041504,76.09266,73.97059,74.473564,71.215744,64.02128,62.99395,66.49127,69.86268,67.96245,61.495186,60.913948,62.16242,62.429703,59.398006,60.067085,56.960293,56.771297,62.850224,75.756714,83.226555,78.035835,68.597336,60.394913,59.382893,62.69379,58.365765,54.167076,54.514015,54.71379,61.790176,65.99164,74.00427,73.32396,70.48573,53.179707,39.710243,36.15064,41.871204,45.820595
Rforearm,65.39475,74.56107,78.27338,81.430244,64.60353,85.80295,96.44556,100.25177,110.72082,94.303406,83.28921,86.19208,73.90714,64.35455,49.493156,41.201435,36.261436,NaN,NaN,107.404625,108.204605,98.487854,91.23038,116.074295,114.71029,89.71533,102.73235,51.98021,49.111217,57.74126,68.375595,56.478516,61.161877,58.653137,49.340702,48.452053,35.60905,42.35892,27.795853,46.57981,71.38858,111.26354,55.16619,56.324722,46.384487,46.555607,57.76454,37.069504,40.127026,41.235542,36.62097,33.609337,37.122414,41.25392,40.188026,44.180016,48.760036,51.39702,39.95586,50.39486,47.529606,57.611046,52.581238,44.679977,48.190548,48.158016,44.569225,44.508102,46.684006,45.66162,44.71968,42.676655,43.5507,40.273335,41.298527,41.194725,38.839157,38.630688,43.139694,44.446526,42.16511,46.869965,44.968414,47.750954,52.972534,60.36948,51.79042,48.239666,51.562378,62.060036,69.573906,76.05083,71.272705,66.14693,68.51936,57.735477,65.88941,61.52713,80.4522,81.13273,73.55307,73.30896,100.33792,94.247475,45.759007,41.283546,57.69257,NaN,NaN,NaN,226.08742,231.21931,NaN,173.04929,64.48935,32.945877,NaN,73.1869,88.87293,NaN,51.55,34.454193,31.965347,30.002056,39.321102,30.40485,33.308834,43.4934,67.30518,128.16527,83.945076,102.871185,100.49638,77.32077,77.381386,87.53245,74.17031,64.09764,81.31145,28.53543,38.15056,39.449352,32.412186,33.415054,35.77387,38.480255,34.6581,63.878193,222.56659,195.68932,157.66364,41.44817,45.14898,47.302635,41.096825,49.18746,40.114388,45.486454,50.43612,76.51935,56.546555,75.10402,65.272224,46.29217,49.97983,50.37919,50.213497,45.81298,48.34551,47.59244,58.733223,71.489494,72.65375,66.26457,49.787132,33.480347,31.74106,41.79827,56.32108,73.0245,57.538586,39.423244,29.506739,34.061558,50.980343,51.367676,48.411022,37.821342,30.181486,34.519882,63.555798,101.16964,89.81579,68.29037,42.38327,34.307423,43.430862,38.046333,33.39255,34.750267,38.937363,47.62666,73.366455,96.093956,81.81274,63.75586,52.86205,39.061466,31.148647,34.533394,56.299534
torso,118.08333,120.57629,114.78433,116.10724,132.49112,169.55281,74.862595,NaN,NaN,183.24387,92.7227,96.96955,121.421104,122.16864,117.65008,56.659615,58.46912,58.42468,50.882023,107.625305,109.98553,117.50067,133.9234,133.19974,132.86868,136.47166,133.96146,112.0448,113.89325,116.47605,106.03049,101.20155,126.25667,133.35495,136.02672,134.36784,130.73662,125.95942,93.81969,61.957756,58.2816,79.98424,84.77299,95.07258,100.64128,112.847824,112.129425,100.220245,105.59871,105.74104,94.92566,85.52566,69.275604,64.42012,58.387894,51.36343,51.451878,62.67178,67.04087,65.78574,68.69613,76.38302,82.63802,75.158905,76.2417,77.32034,80.59051,82.20082,86.15206,90.308266,92.08467,95.73638,98.68439,99.425804,99.69093,98.70232,98.5944,97.97899,96.6026,93.9891,89.477455,84.06451,85.01943,82.45819,83.97383,87.35127,89.09259,87.58811,86.81099,85.54543,81.58996,87.770454,90.11968,97.41091,98.59391,102.39718,104.97304,107.91251,98.744965,103.12105,108.27948,110.82751,111.06837,100.999344,101.35645,114.991516,136.29738,152.70854,146.60393,137.75336,133.83977,126.342354,132.91824,112.15203,108.084915,111.25402,118.63594,109.27128,104.12333,81.98281,92.973785,94.53815,90.25545,84.3245,84.82475,81.91101,82.09378,82.79071,90.70438,97.59071,96.22964,101.966866,109.99653,107.161156,110.115295,111.600845,113.378845,110.03244,91.03347,81.49299,68.39206,118.081276,102.62116,88.28729,93.37717,98.46446,109.0738,123.69431,128.81172,127.32501,129.6193,119.31463,106.85107,98.85283,85.432175,76.85907,75.37891,70.600815,67.260445,70.60701,73.07325,72.42432,72.56847,77.942566,81.49642,83.15127,86.959816,85.5091,93.2596,91.29464,90.13643,77.050156,73.39503,69.29886,71.173485,76.12682,76.03929,74.47008,72.2265,74.94728,77.14591,81.05089,87.69283,90.75433,88.53989,84.29878,83.967285,84.547646,83.46947,76.062096,75.65668,74.390396,80.48326,89.67289,94.5634,92.66107,86.79469,86.95064,93.39613,93.36698,90.970665,86.535835,79.211334,79.200035,93.35995,97.9626,105.011375,98.54783,100.444534,97.24277,98.59609
